source,target,value
30207757,18789373,56.13
30207757,87764480,56.13
30207757,10350,56.13
30207757,101721302,56.13
52758395,18646280,32.48
52758395,28184452,32.48
52758395,44134466,32.48
52758395,15519544,32.48
52758395,16580226,32.48
52758395,18194898,32.48
52758395,50115087,32.48
52758395,25565646,32.48
52758395,300418156,32.48
52758395,18746273,32.48
52758395,4620451,32.48
52758395,20060293,32.48
52758395,30258963,32.48
52758395,11348282,32.48
52758395,11211372,32.48
52758395,19802879,32.48
52758395,86336234,32.48
21578499,19885664,35.64
16212913,8984102,69.32
21578499,49044426,35.64
16212913,14139804,69.32
21578499,16212913,35.64
21578499,28610489,35.64
21578499,18055737,35.64
21578499,147091051,35.64
16212913,19885664,69.32
16212913,21578499,69.32
21578499,8984102,35.64
21578499,29134937,35.64
21578499,82435291,35.64
21578499,14139804,35.64
16212913,18177126,69.32
21578499,1198071,35.64
21578499,32141657,35.64
3359851,18139329,66.64
59804598,128522006,103.02
3359851,116952434,66.64
59804598,14464369,103.02
18776017,141021153,53.77
18776017,94918917,53.77
59804598,97225858,103.02
59804598,20274104,103.02
3359851,22412376,66.64
18776017,263907906,53.77
3359851,17705683,66.64
18776017,29514951,53.77
3359851,184637613,66.64
59804598,138737040,103.02
18776017,20274104,53.77
3359851,16464746,66.64
18776017,147973743,53.77
18776017,116952434,53.77
3359851,34068984,66.64
59804598,41436687,103.02
18776017,90779436,53.77
18776017,183095785,53.77
59804598,27855118,103.02
3359851,245396123,66.64
59804598,158116443,103.02
18776017,28482819,53.77
3359851,63485337,66.64
3359851,207936757,66.64
18776017,128522006,53.77
18776017,13317162,53.77
18776017,181845509,53.77
3359851,21955058,66.64
59804598,30375667,103.02
18776017,34068984,53.77
18776017,170729553,53.77
3359851,6761682,66.64
18776017,158116443,53.77
3359851,93905958,66.64
18776017,26281970,53.77
59804598,184637613,103.02
18776017,124443269,53.77
18776017,14779707,53.77
3359851,290097288,66.64
18776017,108928516,53.77
18776017,66620040,53.77
59804598,126444583,103.02
18776017,138737040,53.77
59804598,21624907,103.02
59804598,69772407,103.02
59804598,204089551,103.02
3359851,170729553,66.64
3359851,26281970,66.64
59804598,38268289,103.02
18776017,204089551,53.77
59804598,166747718,103.02
59804598,104066691,103.02
59804598,316781055,103.02
18776017,59804598,53.77
18776017,106607901,53.77
18776017,21678052,53.77
59804598,117177831,103.02
3359851,410045750,66.64
59804598,163144222,103.02
3359851,46423291,66.64
59804598,21955058,103.02
3359851,93885127,66.64
59804598,93885127,103.02
3359851,18776017,66.64
59804598,26280712,103.02
18776017,26280712,53.77
59804598,124443269,103.02
3359851,5162861,66.64
59804598,18927441,103.02
59804598,141021153,103.02
18776017,105035129,53.77
3359851,128522006,66.64
59804598,15993650,103.02
3359851,25421732,66.64
59804598,63485337,103.02
59804598,106607901,103.02
18776017,188443111,53.77
3359851,101859065,66.64
18776017,71640497,53.77
3359851,16567106,66.64
18776017,46423291,53.77
59804598,153918448,103.02
18776017,22784458,53.77
18776017,123471855,53.77
18776017,96513226,53.77
59804598,108928516,103.02
59804598,104155395,103.02
18776017,95980722,53.77
59804598,169288646,103.02
3359851,27855118,66.64
59804598,95980722,103.02
59804598,18923866,103.02
3359851,105643923,66.64
3359851,59804598,66.64
18776017,91105535,53.77
3359851,22784458,66.64
59804598,177352756,103.02
59804598,192030194,103.02
59804598,188443111,103.02
3359851,14464369,66.64
18776017,25421732,53.77
3359851,29514951,66.64
18776017,41436687,53.77
18776017,14464369,53.77
59804598,96513226,103.02
59804598,55211470,103.02
18776017,117177831,53.77
59804598,238289569,103.02
18776017,82030021,53.77
18776017,100649666,53.77
59804598,66620040,103.02
59804598,38390323,103.02
18776017,101859065,53.77
3359851,18963070,66.64
59804598,323544349,103.02
59804598,123471855,103.02
18776017,93905958,53.77
59804598,116952434,103.02
3359851,178388060,66.64
18776017,93885127,53.77
3359851,18927441,66.64
59804598,13317162,103.02
59804598,93905958,103.02
59804598,216589761,103.02
18776017,16464746,53.77
18776017,21624907,53.77
3359851,111164068,66.64
18776017,51477206,53.77
59804598,71640497,103.02
59804598,3359851,103.02
59804598,147973743,103.02
18776017,15993650,53.77
18776017,16048740,53.77
18776017,3359851,53.77
18776017,28149277,53.77
18776017,207190024,53.77
3359851,294198566,66.64
3359851,26280712,66.64
3359851,284422688,66.64
18776017,126444583,53.77
18776017,69772407,53.77
3359851,20274104,66.64
59804598,18776017,103.02
59804598,16464746,103.02
59804598,26281970,103.02
18776017,276650957,53.77
18776017,104066691,53.77
18776017,27855118,53.77
59804598,170729553,103.02
59804598,51477206,103.02
3359851,28149277,66.64
3359851,21624907,66.64
18776017,18927441,53.77
3359851,18923866,66.64
3359851,14326533,66.64
17759701,122305391,41.58
17759701,103299170,41.58
17759701,68269624,41.58
17759701,80954278,41.58
17759701,15276629,41.58
17759701,19014804,41.58
17759701,27051222,41.58
17759701,6290462,41.58
17759701,16301738,41.58
17759701,14517343,41.58
17759701,13275962,41.58
17759701,3028731,41.58
17093617,14120151,42.95
17093617,16786960,42.95
17093617,15632835,42.95
17093617,20216006,42.95
17093617,784304,42.95
17093617,8453452,42.95
17093617,273197054,42.95
17093617,972651,42.95
17093617,816653,42.95
17093617,2735591,42.95
17093617,40102035,42.95
17093617,24229513,42.95
17093617,14265995,42.95
17093617,10202,42.95
17093617,8514952,42.95
17093617,14602520,42.95
17093617,264614792,42.95
17093617,15135588,42.95
17093617,304159881,42.95
36198161,54279612,42.65
59804598,14230524,103.02
36198161,47858192,42.65
36198161,20262322,42.65
17093617,972651,42.95
36198161,60021421,42.65
36198161,14622632,42.65
36198161,19596174,42.65
59804598,54279612,103.02
59804598,19533970,103.02
36198161,36204399,42.65
36198161,37243309,42.65
36198161,15913,42.65
17093617,24611705,42.95
17093617,16423109,42.95
59804598,57244828,103.02
36198161,25333193,42.65
59804598,14470019,103.02
17093617,98687453,42.95
17093617,70824052,42.95
36198161,28125177,42.65
59804598,28966105,103.02
59804598,7966682,103.02
36198161,37320285,42.65
59804598,30503549,103.02
59804598,89084561,103.02
59804598,14589257,103.02
36198161,14688086,42.65
58930815,22258315,32.95
36198161,50393960,42.65
59804598,24004172,103.02
59804598,56520454,103.02
59804598,15392073,103.02
59804598,25567622,103.02
59804598,15913,103.02
17093617,14511995,42.95
59804598,20262322,103.02
59804598,28226601,103.02
59804598,14575846,103.02
36198161,59804598,42.65
36198161,15853668,42.65
59804598,37320285,103.02
59804598,18599061,103.02
59804598,17475575,103.02
59804598,50393960,103.02
59804598,46351417,103.02
17093617,14688086,42.95
59804598,17093617,103.02
17093617,58695209,42.95
17093617,17663756,42.95
59804598,70123665,103.02
17093617,3840,42.95
58930815,59804598,32.95
59804598,21637624,103.02
36198161,17475575,42.65
58930815,15853668,32.95
36198161,14589257,42.65
59804598,17663756,103.02
59804598,88827363,103.02
59804598,14511995,103.02
17093617,19422931,42.95
59804598,43197610,103.02
59804598,23170292,103.02
59804598,28331519,103.02
17093617,26173611,42.95
59804598,92359611,103.02
17093617,5943942,42.95
17093617,28123717,42.95
17093617,19119192,42.95
59804598,44794171,103.02
17093617,59804598,42.95
58930815,17663756,32.95
36198161,19119192,42.65
58930815,10671602,32.95
36198161,23170292,42.65
59804598,23405304,103.02
17093617,29657655,42.95
59804598,83100971,103.02
59804598,27090083,103.02
36198161,96907622,42.65
17093617,47858192,42.95
59804598,22258315,103.02
18776017,15702621,53.77
18776017,23967802,53.77
18776017,18753000,53.77
18776017,16475194,53.77
18776017,14654965,53.77
18776017,22784458,53.77
18776017,28125177,53.77
18776017,14249767,53.77
18776017,7702232,53.77
18776017,15665482,53.77
18776017,75370828,53.77
18776017,15853668,53.77
18776017,37561615,53.77
18776017,147646942,53.77
18776017,19040580,53.77
18776017,83589610,53.77
18776017,26000424,53.77
18776017,19691059,53.77
18776017,121825928,53.77
11027262,15042670,50.31
11027262,21339164,50.31
11027262,15447743,50.31
13434622,15142510,37.27
13434622,14203936,37.27
11027262,14203936,50.31
15849055,10956212,30.17
15849055,14203936,30.17
15849055,15451233,30.17
13434622,11027262,37.27
13434622,28531253,37.27
13434622,10956212,37.27
15849055,21690843,30.17
15849055,18821907,30.17
15849055,240989961,30.17
15849055,21363077,30.17
13434622,21363077,37.27
11027262,240989961,50.31
13434622,48947837,37.27
11027262,40022380,50.31
15849055,13434622,30.17
13434622,40022380,37.27
11027262,21363077,50.31
13434622,20240002,37.27
15849055,28531253,30.17
15849055,15142510,30.17
15849055,28807346,30.17
15849055,21724128,30.17
11027262,13434622,50.31
11027262,48947837,50.31
15849055,15042670,30.17
11027262,21690843,50.31
15849055,21339164,30.17
13434622,126253219,37.27
11027262,21724128,50.31
15849055,126253219,30.17
13434622,254860469,37.27
11027262,126253219,50.31
15849055,48947837,30.17
13434622,21339164,37.27
13434622,15447743,37.27
15849055,14519248,30.17
13434622,16475194,37.27
13434622,21724128,37.27
15849055,17938475,30.17
13434622,14519248,37.27
13434622,21690843,37.27
15849055,40022380,30.17
11027262,18821907,50.31
13434622,15451233,37.27
15849055,11027262,30.17
11027262,15451233,50.31
13434622,18821907,37.27
11027262,121174595,50.31
13434622,240989961,37.27
11027262,14519248,50.31
15849055,15447743,30.17
11027262,10956212,50.31
11027262,17938475,50.31
13434622,15849055,37.27
13434622,15042670,37.27
15849055,121174595,30.17
13434622,20291791,37.27
11027262,15142510,50.31
11027262,15849055,50.31
13434622,121174595,37.27
16616109,360975062,35.4
16616109,250831586,35.4
65913144,116807493,34.9
24641194,243267948,38.21
18776017,242024994,53.77
16098603,18666844,38.24
13275962,20397258,36.25
7860742,60968363,51.46
24081780,83267360,32.3
24081780,16112634,32.3
18776017,18069427,53.77
24081780,215180009,32.3
16098603,84043660,38.24
24081780,131333738,32.3
65913144,242024994,34.9
47161442,21372910,31.94
16098603,14922225,38.24
21681252,275608958,34.54
24081780,7925002,32.3
21681252,20935355,34.54
7860742,141508391,51.46
24641194,60968363,38.21
24641194,20274104,38.21
16098603,36993162,38.24
36198161,7925002,42.65
7872262,8470732,32.98
18776017,119228619,53.77
24641194,71268322,38.21
65913144,35926608,34.9
24641194,17759701,38.21
21681252,65913144,34.54
18776017,104209445,53.77
16098603,7925002,38.24
24641194,8004732,38.21
16098603,21554226,38.24
7872262,5995932,32.98
242479442,43933723,41.36
65913144,9835242,34.9
7872262,242479442,32.98
16098603,14609321,38.24
17759701,12127832,41.58
24641194,23179034,38.21
18776017,242013901,53.77
65913144,84421229,34.9
16098603,5995932,38.24
24081780,17759701,32.3
47161442,8269222,31.94
65913144,20904455,34.9
24081780,20904455,32.3
36198161,7861312,42.65
36198161,35507751,42.65
7872262,14783047,32.98
18776017,23179034,53.77
13275962,16453996,36.25
47161442,8470732,31.94
36198161,14824238,42.65
7872262,17224642,32.98
36198161,8470732,42.65
21681252,14903310,34.54
24641194,7875762,38.21
24081780,14471778,32.3
21681252,242479442,34.54
24641194,188499505,38.21
18776017,21681252,53.77
47161442,131333738,31.94
47161442,14691709,31.94
24641194,7936062,38.21
24641194,11928542,38.21
17759701,179517986,41.58
47161442,8004732,31.94
7872262,12127832,32.98
18776017,34068984,53.77
17759701,14691709,41.58
21681252,15853668,34.54
47161442,122381821,31.94
13275962,43933723,36.25
18776017,7860742,53.77
24081780,21554226,32.3
18776017,26281970,53.77
17759701,7875762,41.58
17759701,8004732,41.58
21681252,17224642,34.54
7872262,9835242,32.98
47161442,18069427,31.94
18776017,71268322,53.77
16098603,122381821,38.24
21681252,43933723,34.54
7860742,21681252,51.46
242479442,100174502,41.36
17759701,11928542,41.58
7860742,24004172,51.46
18776017,17224642,53.77
17759701,6080022,41.58
65913144,7861622,34.9
17759701,47161442,41.58
24081780,26280712,32.3
24081780,188499505,32.3
24641194,37214134,38.21
13275962,21554226,36.25
7872262,18021714,32.98
24641194,18776017,38.21
24081780,26173611,32.3
16098603,18776017,38.24
47161442,71268322,31.94
65913144,16660064,34.9
47161442,23179034,31.94
7860742,131333738,51.46
47161442,242024994,31.94
17759701,16112634,41.58
242479442,16453996,41.36
65913144,57986173,34.9
21681252,18988524,34.54
16098603,119228619,38.24
16098603,16453996,38.24
65913144,242479442,34.9
24641194,17224642,38.21
24641194,84421229,38.21
24081780,5995932,32.3
242479442,21195122,41.36
16098603,20274104,38.24
24641194,18021714,38.21
36198161,281844209,42.65
24641194,20904455,38.21
24081780,14609321,32.3
16098603,14471778,38.24
47161442,26256596,31.94
17759701,21681252,41.58
24641194,43933017,38.21
65913144,129279693,34.9
21681252,88109378,34.54
24641194,131333738,38.21
18776017,104352067,53.77
18776017,5995932,53.77
13275962,129279693,36.25
21681252,21554226,34.54
47161442,81110524,31.94
17759701,92030627,41.58
24081780,19232121,32.3
21681252,57986173,34.54
24081780,8269222,32.3
24641194,8269222,38.21
36198161,26280712,42.65
18776017,60968363,53.77
36198161,215180009,42.65
7872262,18666844,32.98
24081780,34854589,32.3
24641194,7872262,38.21
16098603,14824238,38.24
21681252,24081780,34.54
18776017,100174502,53.77
36198161,1134701,42.65
24641194,16112634,38.21
21681252,7860742,34.54
21681252,14922225,34.54
21681252,9835242,34.54
16098603,104352067,38.24
24641194,242024994,38.21
16098603,242024994,38.24
24641194,66791268,38.21
36198161,26033920,42.65
21681252,20075644,34.54
24081780,20397258,32.3
24641194,3062761,38.21
242479442,26033920,41.36
7872262,8269222,32.98
17759701,81110524,41.58
21681252,23179034,34.54
47161442,21195122,31.94
18776017,47161442,53.77
47161442,7861312,31.94
36198161,15853668,42.65
21681252,14609321,34.54
7872262,36198161,32.98
18776017,6587,53.77
16098603,43933723,38.24
24081780,242024994,32.3
7872262,14270527,32.98
24081780,26281970,32.3
242479442,71268322,41.36
16098603,26033920,38.24
21681252,215180009,34.54
7860742,15853668,51.46
18776017,48370736,53.77
65913144,18069427,34.9
7860742,19370578,51.46
17759701,14270527,41.58
16098603,24004172,38.24
65913144,71606873,34.9
47161442,17759701,31.94
24641194,71383220,38.21
242479442,7860742,41.36
65913144,119228619,34.9
24081780,71268322,32.3
7860742,20397258,51.46
21681252,242013901,34.54
18776017,16453996,53.77
18776017,14471778,53.77
24641194,26286713,38.21
17759701,71606873,41.58
16098603,14498387,38.24
17759701,24081780,41.58
7860742,12127832,51.46
242479442,35926608,41.36
18776017,15853668,53.77
13275962,1134701,36.25
7860742,21554226,51.46
47161442,42449717,31.94
16098603,116807493,38.24
36198161,6080022,42.65
7872262,14824238,32.98
242479442,131333738,41.36
7872262,17759701,32.98
7860742,26281970,51.46
24641194,18712070,38.21
7860742,14471778,51.46
24081780,196400161,32.3
7860742,6080022,51.46
18776017,196400161,53.77
18776017,24081780,53.77
24081780,7861622,32.3
24081780,14498387,32.3
47161442,20935355,31.94
21681252,71383220,34.54
18776017,71606873,53.77
24081780,48370736,32.3
21681252,16097743,34.54
24081780,104352067,32.3
47161442,146350964,31.94
47161442,16098603,31.94
24081780,90561258,32.3
18776017,21162467,53.77
7860742,223531202,51.46
7860742,17224642,51.46
47161442,1134701,31.94
7872262,14922225,32.98
65913144,16097743,34.9
24641194,12127832,38.21
17759701,1134701,41.58
24081780,16097743,32.3
17759701,97551846,41.58
18776017,57986173,53.77
7860742,66791268,51.46
47161442,7872262,31.94
7872262,20075644,32.98
17759701,60968363,41.58
24081780,18712070,32.3
17759701,3062761,41.58
21681252,24004172,34.54
21681252,13275962,34.54
242479442,20397258,41.36
24641194,30371903,38.21
36198161,116807493,42.65
65913144,7872262,34.9
18776017,26256596,53.77
7860742,35926608,51.46
24081780,36993162,32.3
7872262,14903310,32.98
24641194,14783047,38.21
18776017,24641194,53.77
17759701,243267948,41.58
18776017,18021714,53.77
24641194,282856245,38.21
24081780,143559673,32.3
36198161,16098603,42.65
36198161,141508391,42.65
24081780,81110524,32.3
7860742,104352067,51.46
17759701,30371903,41.58
7860742,9835242,51.46
65913144,7936062,34.9
24641194,104209445,38.21
21681252,13687132,34.54
21681252,94414805,34.54
17759701,100174502,41.58
7860742,16112634,51.46
47161442,42361118,31.94
21681252,14471778,34.54
47161442,16112634,31.94
47161442,20075644,31.94
7872262,15853668,32.98
36198161,16112634,42.65
21681252,8470732,34.54
7872262,7861622,32.98
47161442,6587,31.94
24081780,13275962,32.3
7860742,20274104,51.46
47161442,35926608,31.94
17759701,131333738,41.58
65913144,15853668,34.9
17759701,164427006,41.58
17759701,18776017,41.58
17759701,71383220,41.58
7860742,7861312,51.46
13275962,71606873,36.25
13275962,60968363,36.25
17759701,90561258,41.58
21681252,104209445,34.54
21681252,47161442,34.54
24081780,14922225,32.3
24641194,7861622,38.21
36198161,21195122,42.65
242479442,26256596,41.36
24081780,16098603,32.3
18776017,20250340,53.77
7872262,13275962,32.98
36198161,65913144,42.65
7860742,18776017,51.46
